"Units","scenario","region","gcam-consumer","nodeinput","input","year","value","sce"
"Pcal/yr","Reference","Mexico","FoodDemand","FoodDemand","FoodDemand_NonStaples",2080,124.235,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Mexico","FoodDemand","FoodDemand","FoodDemand_NonStaples",2085,125.191,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Mexico","FoodDemand","FoodDemand","FoodDemand_NonStaples",2090,125.712,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Mexico","FoodDemand","FoodDemand","FoodDemand_NonStaples",2095,125.916,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Mexico","FoodDemand","FoodDemand","FoodDemand_NonStaples",2100,125.833,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Mexico","FoodDemand","FoodDemand","FoodDemand_Staples",1975,34.1187,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Mexico","FoodDemand","FoodDemand","FoodDemand_Staples",1990,51.2315,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Mexico","FoodDemand","FoodDemand","FoodDemand_Staples",2005,62.853,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Mexico","FoodDemand","FoodDemand","FoodDemand_Staples",2010,60.9341,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Mexico","FoodDemand","FoodDemand","FoodDemand_Staples",2015,63.0755,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Mexico","FoodDemand","FoodDemand","FoodDemand_Staples",2020,66.1243,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Mexico","FoodDemand","FoodDemand","FoodDemand_Staples",2025,68.7196,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Mexico","FoodDemand","FoodDemand","FoodDemand_Staples",2030,70.8693,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Mexico","FoodDemand","FoodDemand","FoodDemand_Staples",2035,72.6315,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Mexico","FoodDemand","FoodDemand","FoodDemand_Staples",2040,74.0159,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Mexico","FoodDemand","FoodDemand","FoodDemand_Staples",2045,75.0047,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Mexico","FoodDemand","FoodDemand","FoodDemand_Staples",2050,75.6038,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Mexico","FoodDemand","FoodDemand","FoodDemand_Staples",2055,75.8266,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Mexico","FoodDemand","FoodDemand","FoodDemand_Staples",2060,75.6723,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Mexico","FoodDemand","FoodDemand","FoodDemand_Staples",2065,75.3705,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Mexico","FoodDemand","FoodDemand","FoodDemand_Staples",2070,74.9993,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Mexico","FoodDemand","FoodDemand","FoodDemand_Staples",2075,74.5399,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Mexico","FoodDemand","FoodDemand","FoodDemand_Staples",2080,73.9569,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Mexico","FoodDemand","FoodDemand","FoodDemand_Staples",2085,73.2404,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Mexico","FoodDemand","FoodDemand","FoodDemand_Staples",2090,72.4093,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Mexico","FoodDemand","FoodDemand","FoodDemand_Staples",2095,71.5452,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Mexico","FoodDemand","FoodDemand","FoodDemand_Staples",2100,70.6687,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Middle East","FoodDemand","FoodDemand","FoodDemand_NonStaples",1975,20.7675,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Middle East","FoodDemand","FoodDemand","FoodDemand_NonStaples",1990,44.5715,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Middle East","FoodDemand","FoodDemand","FoodDemand_NonStaples",2005,70.4189,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Middle East","FoodDemand","FoodDemand","FoodDemand_NonStaples",2010,97.0648,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Middle East","FoodDemand","FoodDemand","FoodDemand_NonStaples",2015,117.532,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Middle East","FoodDemand","FoodDemand","FoodDemand_NonStaples",2020,129.51,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Middle East","FoodDemand","FoodDemand","FoodDemand_NonStaples",2025,142.788,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Middle East","FoodDemand","FoodDemand","FoodDemand_NonStaples",2030,160.428,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Middle East","FoodDemand","FoodDemand","FoodDemand_NonStaples",2035,177.658,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Middle East","FoodDemand","FoodDemand","FoodDemand_NonStaples",2040,194.668,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Middle East","FoodDemand","FoodDemand","FoodDemand_NonStaples",2045,210.683,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Middle East","FoodDemand","FoodDemand","FoodDemand_NonStaples",2050,225.421,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Middle East","FoodDemand","FoodDemand","FoodDemand_NonStaples",2055,238.641,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Middle East","FoodDemand","FoodDemand","FoodDemand_NonStaples",2060,250.933,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Middle East","FoodDemand","FoodDemand","FoodDemand_NonStaples",2065,262.176,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Middle East","FoodDemand","FoodDemand","FoodDemand_NonStaples",2070,272.077,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Middle East","FoodDemand","FoodDemand","FoodDemand_NonStaples",2075,280.46,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Middle East","FoodDemand","FoodDemand","FoodDemand_NonStaples",2080,287.406,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Middle East","FoodDemand","FoodDemand","FoodDemand_NonStaples",2085,292.944,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Middle East","FoodDemand","FoodDemand","FoodDemand_NonStaples",2090,297.222,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Middle East","FoodDemand","FoodDemand","FoodDemand_NonStaples",2095,300.379,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Middle East","FoodDemand","FoodDemand","FoodDemand_NonStaples",2100,302.258,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Middle East","FoodDemand","FoodDemand","FoodDemand_Staples",1975,43.4033,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Middle East","FoodDemand","FoodDemand","FoodDemand_Staples",1990,90.0751,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Middle East","FoodDemand","FoodDemand","FoodDemand_Staples",2005,125.247,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Middle East","FoodDemand","FoodDemand","FoodDemand_Staples",2010,121.098,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Middle East","FoodDemand","FoodDemand","FoodDemand_Staples",2015,129.48,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Middle East","FoodDemand","FoodDemand","FoodDemand_Staples",2020,141.782,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Middle East","FoodDemand","FoodDemand","FoodDemand_Staples",2025,153.24,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Middle East","FoodDemand","FoodDemand","FoodDemand_Staples",2030,163.49,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Middle East","FoodDemand","FoodDemand","FoodDemand_Staples",2035,173.353,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Middle East","FoodDemand","FoodDemand","FoodDemand_Staples",2040,182.743,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Middle East","FoodDemand","FoodDemand","FoodDemand_Staples",2045,191.312,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Middle East","FoodDemand","FoodDemand","FoodDemand_Staples",2050,198.834,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Middle East","FoodDemand","FoodDemand","FoodDemand_Staples",2055,205.156,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Middle East","FoodDemand","FoodDemand","FoodDemand_Staples",2060,210.222,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Middle East","FoodDemand","FoodDemand","FoodDemand_Staples",2065,214.095,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Middle East","FoodDemand","FoodDemand","FoodDemand_Staples",2070,216.873,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Middle East","FoodDemand","FoodDemand","FoodDemand_Staples",2075,218.566,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Middle East","FoodDemand","FoodDemand","FoodDemand_Staples",2080,219.288,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Middle East","FoodDemand","FoodDemand","FoodDemand_Staples",2085,219.202,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Middle East","FoodDemand","FoodDemand","FoodDemand_Staples",2090,218.475,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Middle East","FoodDemand","FoodDemand","FoodDemand_Staples",2095,217.272,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Middle East","FoodDemand","FoodDemand","FoodDemand_Staples",2100,215.578,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Pakistan","FoodDemand","FoodDemand","FoodDemand_NonStaples",1975,15.0808,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Pakistan","FoodDemand","FoodDemand","FoodDemand_NonStaples",1990,28.725,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Pakistan","FoodDemand","FoodDemand","FoodDemand_NonStaples",2005,47.629,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Pakistan","FoodDemand","FoodDemand","FoodDemand_NonStaples",2010,59.7927,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Pakistan","FoodDemand","FoodDemand","FoodDemand_NonStaples",2015,71.6163,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Pakistan","FoodDemand","FoodDemand","FoodDemand_NonStaples",2020,83.8822,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Pakistan","FoodDemand","FoodDemand","FoodDemand_NonStaples",2025,93.8787,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Pakistan","FoodDemand","FoodDemand","FoodDemand_NonStaples",2030,108.46,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Pakistan","FoodDemand","FoodDemand","FoodDemand_NonStaples",2035,124.446,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Pakistan","FoodDemand","FoodDemand","FoodDemand_NonStaples",2040,141.978,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Pakistan","FoodDemand","FoodDemand","FoodDemand_NonStaples",2045,160.545,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Pakistan","FoodDemand","FoodDemand","FoodDemand_NonStaples",2050,179.541,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Pakistan","FoodDemand","FoodDemand","FoodDemand_NonStaples",2055,198.039,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Pakistan","FoodDemand","FoodDemand","FoodDemand_NonStaples",2060,215.913,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Pakistan","FoodDemand","FoodDemand","FoodDemand_NonStaples",2065,232.997,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Pakistan","FoodDemand","FoodDemand","FoodDemand_NonStaples",2070,249.03,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Pakistan","FoodDemand","FoodDemand","FoodDemand_NonStaples",2075,263.663,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Pakistan","FoodDemand","FoodDemand","FoodDemand_NonStaples",2080,276.504,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Pakistan","FoodDemand","FoodDemand","FoodDemand_NonStaples",2085,287.571,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Pakistan","FoodDemand","FoodDemand","FoodDemand_NonStaples",2090,296.652,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Pakistan","FoodDemand","FoodDemand","FoodDemand_NonStaples",2095,303.969,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Pakistan","FoodDemand","FoodDemand","FoodDemand_NonStaples",2100,309.512,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Pakistan","FoodDemand","FoodDemand","FoodDemand_Staples",1975,39.6164,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Pakistan","FoodDemand","FoodDemand","FoodDemand_Staples",1990,58.6553,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Pakistan","FoodDemand","FoodDemand","FoodDemand_Staples",2005,80.2701,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Pakistan","FoodDemand","FoodDemand","FoodDemand_Staples",2010,85.8052,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Pakistan","FoodDemand","FoodDemand","FoodDemand_Staples",2015,90.7,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Pakistan","FoodDemand","FoodDemand","FoodDemand_Staples",2020,97.2228,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Pakistan","FoodDemand","FoodDemand","FoodDemand_Staples",2025,104.042,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Pakistan","FoodDemand","FoodDemand","FoodDemand_Staples",2030,108.489,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Pakistan","FoodDemand","FoodDemand","FoodDemand_Staples",2035,112.102,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Pakistan","FoodDemand","FoodDemand","FoodDemand_Staples",2040,115.139,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Pakistan","FoodDemand","FoodDemand","FoodDemand_Staples",2045,117.757,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Pakistan","FoodDemand","FoodDemand","FoodDemand_Staples",2050,119.921,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Pakistan","FoodDemand","FoodDemand","FoodDemand_Staples",2055,121.381,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Pakistan","FoodDemand","FoodDemand","FoodDemand_Staples",2060,122.19,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Pakistan","FoodDemand","FoodDemand","FoodDemand_Staples",2065,122.541,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Pakistan","FoodDemand","FoodDemand","FoodDemand_Staples",2070,122.534,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Pakistan","FoodDemand","FoodDemand","FoodDemand_Staples",2075,122.353,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Pakistan","FoodDemand","FoodDemand","FoodDemand_Staples",2080,121.931,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Pakistan","FoodDemand","FoodDemand","FoodDemand_Staples",2085,121.339,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Pakistan","FoodDemand","FoodDemand","FoodDemand_Staples",2090,120.423,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Pakistan","FoodDemand","FoodDemand","FoodDemand_Staples",2095,119.302,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Pakistan","FoodDemand","FoodDemand","FoodDemand_Staples",2100,117.988,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Russia","FoodDemand","FoodDemand","FoodDemand_NonStaples",1975,63.4843,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Russia","FoodDemand","FoodDemand","FoodDemand_NonStaples",1990,73.216,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Russia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2005,66.7658,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Russia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2010,83.4337,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Russia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2015,89.6803,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Russia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2020,91.6081,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Russia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2025,93.7993,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Russia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2030,97.3657,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Russia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2035,100.122,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Russia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2040,102.355,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Russia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2045,103.93,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Russia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2050,105.03,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Russia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2055,105.904,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Russia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2060,106.999,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Russia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2065,107.837,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Russia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2070,108.362,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Russia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2075,108.457,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Russia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2080,108.14,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Russia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2085,107.51,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Russia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2090,106.661,"3. Agroforestry default+ carbon tax"
"Pcal/yr","Reference","Russia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2095,105.589,"3. Agroforestry default+ carbon tax"
